ID,Year_Birth,Education,Marital_Status,Income,Kidsin_home,Teenin_home,Date_became_customer,numberofdayssincelastpurchase,AmountspentDrinks,AmountspentFruits,AmountspentMeat,AmountspentFish,AmountspentSweet,AmountspentGold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,total_spent,age,total_children,total_camp_accepted,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Churn_Risk,fav_category,Deal_User_Type,Age_group,Has_child,total_purchases,Country
7059,1963,Master,Couple,80124,0,0,26/06/2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,1495,52,0,1,3,4,5,12,Low Risk,Drinks,Light,Adult,No child,18,Canada
2815,1975,Master,Couple,33183,1,0,24/02/2014,46,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,0,120,40,1,0,3,2,2,7,Low Risk,Meat,Medium,Adult,Has child,7,Spain
2416,1969,PHD,Alone,66582,0,0,03/03/2014,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,1288,46,0,0,1,4,5,10,High Risk,Drinks,Light,Adult,No child,19,Spain
7999,1955,PHD,Couple,75261,0,0,23/04/2013,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,1,1743,60,0,2,5,4,5,14,Low Risk,Drinks,Light,Adult,No child,16,Australia
9213,1970,Master,Alone,31880,1,0,31/10/2012,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,15,45,1,0,5,1,1,7,Low Risk,Meat,Light,Adult,Has child,3,India
9697,1951,Master,Couple,53790,0,2,06/03/2014,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,542,64,2,0,1,4,3,8,Low Risk,Drinks,Medium,Adult,Has child,17,India
3916,1971,PHD,Couple,49269,1,0,15/08/2012,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,890,44,1,0,1,5,4,10,Low Risk,Drinks,Medium,Adult,Has child,22,Spain
2021,1975,Master,Couple,61456,0,1,27/03/2013,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,0,1388,40,1,0,3,5,5,13,Low Risk,Drinks,Heavy,Adult,Has child,29,South Africa
1581,1980,Master,Couple,37406,1,0,10/10/2013,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,1,17,35,1,0,5,1,1,7,Low Risk,Meat,Light,Adult,Has child,3,Spain
564,1981,PHD,Couple,56937,1,0,04/08/2012,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,1,906,34,1,1,1,5,4,10,Low Risk,Drinks,Heavy,Adult,Has child,23,Spain
6619,1978,Master,Couple,38415,1,1,02/01/2013,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,44,37,2,0,1,1,1,3,Low Risk,Drinks,Medium,Adult,Has child,4,Spain
9081,1988,Master,Alone,20518,1,0,18/05/2014,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,25,27,1,0,3,1,1,5,Low Risk,Gold,Light,Adult,Has child,4,Canada
178,1956,Master,Couple,62503,0,1,18/02/2013,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,0,973,59,1,0,3,5,4,12,Low Risk,Drinks,Heavy,Adult,Has child,22,Germany
916,1972,PHD,Alone,41644,1,1,09/05/2014,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,31,43,2,0,2,1,1,4,Low Risk,Drinks,Medium,Adult,Has child,4,Canada
5512,1977,Master,Couple,55842,0,1,23/05/2014,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,518,38,1,0,5,4,3,12,Low Risk,Drinks,Light,Adult,Has child,16,South Africa
8970,1972,PHD,Couple,62010,0,1,23/10/2012,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,530,43,1,0,1,3,3,7,Low Risk,Drinks,Heavy,Adult,Has child,15,Canada
10581,1977,Master,Couple,41124,1,0,31/10/2012,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,506,38,1,0,3,3,3,9,Low Risk,Drinks,Heavy,Adult,Has child,14,Spain
5300,1973,Master,Couple,38961,1,0,30/12/2013,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,70,42,1,0,2,1,2,5,Low Risk,Gold,Light,Adult,Has child,5,Spain
5154,1972,Master,Alone,37760,1,0,11/08/2013,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,54,43,1,0,3,1,1,5,Low Risk,Drinks,Light,Adult,Has child,5,Spain
8346,1974,Master,Alone,32233,1,0,19/08/2012,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,1,296,41,1,1,4,3,3,10,Low Risk,Drinks,Medium,Adult,Has child,10,South Africa
1676,1975,Master,Couple,43057,0,1,30/10/2013,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,266,40,1,0,4,3,3,10,Low Risk,Drinks,Heavy,Adult,Has child,11,South Africa
9286,1960,Master,Couple,83151,0,0,10/10/2012,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,747,55,0,0,1,4,4,9,Low Risk,Drinks,Light,Adult,No child,18,South Africa
2426,1964,PHD,Alone,78825,0,0,14/09/2012,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,1,895,51,0,0,4,5,4,13,Low Risk,Drinks,Light,Adult,No child,28,Spain
5172,1976,Master,Couple,65104,0,1,14/11/2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,1053,39,1,0,5,3,4,12,Low Risk,Drinks,Medium,Adult,Has child,15,South Africa
5562,1974,Master,Couple,60093,0,1,26/06/2013,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,735,41,1,0,1,4,4,9,Low Risk,Drinks,Medium,Adult,Has child,19,Spain
3436,1969,Master,Couple,14045,1,0,26/01/2014,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,20,46,1,0,4,1,1,6,Low Risk,Drinks,Light,Adult,Has child,4,Canada
3921,1952,Undergraduate,Alone,28457,0,0,28/10/2012,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,205,63,0,0,1,2,3,6,Low Risk,Meat,Light,Adult,No child,9,Spain
3403,1958,PHD,Couple,78952,0,1,24/09/2012,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,2092,57,1,0,5,4,5,14,Low Risk,Drinks,Medium,Adult,Has child,19,India
22,1976,Master,Alone,46310,1,0,03/12/2012,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,309,39,1,0,1,3,3,7,Low Risk,Drinks,Medium,Adult,Has child,12,India
10965,1955,Master,Couple,76005,0,0,22/02/2013,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,1722,60,0,1,2,5,5,12,High Risk,Drinks,Light,Adult,No child,21,Australia
9426,1964,Master,Alone,58308,0,1,12/01/2013,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,900,51,1,0,2,3,4,9,Low Risk,Drinks,Heavy,Adult,Has child,11,Canada
6605,1944,PHD,Alone,55614,0,0,27/11/2013,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,682,71,0,1,1,4,4,9,Low Risk,Drinks,Light,Senior,No child,19,Canada
3136,1962,Master,Alone,59432,0,1,13/04/2013,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,663,53,1,0,1,4,4,9,Low Risk,Drinks,Medium,Adult,Has child,19,USA
8737,1978,Master,Alone,55563,0,1,05/04/2014,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,43,37,1,0,4,1,1,6,Low Risk,Drinks,Light,Adult,Has child,5,Spain
11088,1971,PHD,Couple,78642,0,1,21/04/2013,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,1816,44,1,0,1,4,5,10,High Risk,Drinks,Light,Adult,Has child,17,India
716,1949,PHD,Couple,67911,0,1,22/05/2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,976,66,1,0,2,5,4,11,Low Risk,Drinks,Medium,Senior,Has child,24,India
466,1944,Master,Couple,65275,0,0,03/04/2013,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,746,71,0,0,5,4,4,13,Low Risk,Drinks,Light,Senior,No child,20,Spain
9135,1950,Master,Couple,27203,1,1,06/08/2012,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,64,65,2,0,1,1,2,4,Low Risk,Gold,Medium,Senior,Has child,4,Spain
10623,1961,Master,Couple,48330,0,1,15/11/2013,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,32,54,1,0,5,1,1,7,Low Risk,Drinks,Light,Adult,Has child,4,Spain
8151,1990,Undergraduate,Couple,24279,0,0,29/12/2012,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,263,25,0,0,5,2,3,10,Low Risk,Gold,Light,Adult,No child,8,Spain
5140,1985,PHD,Couple,64355,1,0,24/08/2012,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,1445,30,1,0,2,4,5,11,High Risk,Drinks,Medium,Adult,Has child,19,Spain
10160,1956,Master,Couple,50943,0,1,21/06/2013,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,46,59,1,0,3,1,1,5,Low Risk,Drinks,Light,Adult,Has child,4,Spain
4945,1953,Master,Alone,53653,0,0,07/11/2012,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,1210,62,0,0,4,5,5,14,Low Risk,Drinks,Medium,Adult,No child,26,Spain
10584,1976,Master,Couple,65665,0,1,02/12/2013,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,945,39,1,0,2,5,4,11,Low Risk,Meat,Light,Adult,Has child,23,Spain
6071,1989,Master,Alone,81217,0,0,19/07/2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,1157,26,0,0,2,5,4,11,Low Risk,Drinks,Light,Adult,No child,21,Australia
3386,1992,Master,Couple,34935,0,0,21/06/2013,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,137,23,0,0,2,2,2,6,Low Risk,Meat,Light,Youth,No child,7,Spain
8939,1959,Master,Alone,61250,0,1,16/12/2012,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,730,56,1,0,3,4,4,11,Low Risk,Drinks,Heavy,Adult,Has child,19,USA
9925,1981,PHD,Couple,39665,1,0,25/05/2013,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,0,216,34,1,1,1,2,3,6,Low Risk,Drinks,Medium,Adult,Has child,9,Germany
4320,1979,Master,Alone,60152,0,1,28/03/2013,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,943,36,1,0,5,5,4,14,Low Risk,Drinks,Light,Adult,Has child,22,Germany
5389,1964,Master,Couple,48920,0,2,20/10/2013,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,347,51,2,1,1,3,3,7,Low Risk,Drinks,Medium,Adult,Has child,13,South Africa
6036,1959,Master,Couple,89120,0,0,17/03/2014,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,1924,56,0,1,2,4,5,11,High Risk,Drinks,Light,Adult,No child,18,Spain
182,1946,PHD,Couple,44124,0,1,11/05/2013,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,397,69,1,0,2,3,3,8,Low Risk,Drinks,Heavy,Senior,Has child,13,Spain
203,1975,Master,Alone,81169,0,0,14/04/2013,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,2089,40,0,0,3,5,5,13,Low Risk,Drinks,Light,Adult,No child,21,Canada
11025,1961,Master,Couple,36443,1,1,03/02/2013,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,138,54,2,0,5,2,2,9,Low Risk,Drinks,Heavy,Adult,Has child,7,Spain
10203,1990,Master,Alone,26095,1,0,30/06/2013,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,42,25,1,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,4,South Africa
4607,1959,Master,Couple,71367,0,0,23/08/2013,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,777,56,0,0,4,4,4,12,Low Risk,Meat,Light,Adult,No child,16,Spain
3711,1944,Master,Couple,80184,0,0,01/03/2014,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,1902,71,0,2,5,4,5,14,Low Risk,Drinks,Light,Senior,No child,19,Spain
3696,1965,Master,Alone,30630,1,1,27/01/2014,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,52,50,2,0,2,1,1,4,Low Risk,Drinks,Medium,Adult,Has child,5,Spain
2532,1987,Master,Alone,73454,0,0,01/03/2014,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,1651,28,0,1,1,3,5,9,High Risk,Drinks,Light,Adult,No child,12,Germany
9214,1991,Master,Couple,42691,0,0,16/08/2013,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,0,358,24,0,0,3,3,3,9,Low Risk,Drinks,Light,Youth,No child,12,Canada
4943,1953,Master,Couple,70503,0,0,30/09/2012,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,1727,62,0,2,2,3,5,10,High Risk,Drinks,Light,Adult,No child,15,Spain
35,1987,Master,Couple,25545,1,0,08/09/2012,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,210,28,1,0,4,2,3,9,Low Risk,Gold,Medium,Adult,Has child,7,Spain
2258,1986,Master,Couple,32880,1,0,04/12/2012,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,42,29,1,0,2,1,1,4,Low Risk,Meat,Light,Adult,Has child,4,Spain
4322,1958,PHD,Couple,77863,0,0,27/11/2013,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,1291,57,0,0,4,4,5,13,Low Risk,Drinks,Light,Adult,No child,19,USA
713,1977,Master,Couple,50353,0,0,08/06/2014,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,442,38,0,0,2,3,3,8,Low Risk,Meat,Light,Adult,No child,14,USA
4702,1964,Master,Alone,61839,0,0,12/08/2012,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,1895,51,0,0,4,4,5,13,Low Risk,Drinks,Light,Adult,No child,16,South Africa
3281,1960,PHD,Couple,49154,1,1,03/11/2013,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,411,55,2,0,2,3,3,8,Low Risk,Drinks,Heavy,Adult,Has child,13,South Africa
702,1975,Undergraduate,Alone,47682,0,1,15/02/2013,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,521,40,1,0,1,3,3,7,Low Risk,Drinks,Heavy,Adult,Has child,15,Australia
2004,1969,Master,Alone,72679,0,1,18/09/2013,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,1168,46,1,0,2,4,4,10,Low Risk,Drinks,Light,Adult,Has child,16,Spain
4769,1977,Master,Couple,57954,1,1,18/06/2014,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,493,38,2,1,3,4,3,10,Low Risk,Drinks,Heavy,Adult,Has child,16,Spain
4437,1962,Master,Couple,65316,1,1,24/04/2013,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,260,53,2,0,2,3,3,8,Low Risk,Drinks,Medium,Adult,Has child,10,Germany
8724,1982,Master,Alone,28567,1,0,17/06/2013,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,46,33,1,0,3,1,1,5,Low Risk,Meat,Medium,Adult,Has child,5,Germany
10741,1951,Master,Couple,47352,0,1,11/04/2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,319,64,1,0,2,3,3,8,Low Risk,Drinks,Heavy,Adult,Has child,12,Spain
1991,1967,Master,Couple,44931,0,1,18/01/2014,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,0,96,48,1,0,5,2,2,9,Low Risk,Drinks,Light,Adult,Has child,6,Spain
6931,1967,Master,Alone,76982,0,0,15/02/2014,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,1,1062,48,0,1,5,3,4,12,Low Risk,Drinks,Light,Adult,No child,15,Germany
11096,1952,Undergraduate,Couple,57247,0,1,08/08/2013,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,232,63,1,0,3,3,3,9,Low Risk,Drinks,Medium,Adult,Has child,10,Spain
304,1981,Master,Alone,22944,1,0,23/12/2013,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,76,34,1,0,2,2,2,6,Low Risk,Gold,Medium,Adult,Has child,6,Spain
3665,1977,Undergraduate,Couple,25315,1,0,07/11/2013,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,54,38,1,0,3,2,1,6,Low Risk,Gold,Medium,Adult,Has child,6,USA
10591,1969,Master,Alone,43638,0,1,06/08/2012,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,201,46,1,0,4,2,3,9,Low Risk,Meat,Medium,Adult,Has child,9,Canada
5036,1984,PHD,Alone,42710,1,0,28/11/2012,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,406,31,1,0,4,3,3,10,Low Risk,Drinks,Medium,Adult,Has child,12,Australia
5547,1982,PHD,Couple,84169,0,0,07/08/2013,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,1919,33,0,2,5,4,5,14,Low Risk,Drinks,Light,Adult,No child,19,Spain
7822,1976,Master,Couple,54058,0,1,04/06/2013,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,662,39,1,0,3,4,4,11,Low Risk,Meat,Medium,Adult,Has child,18,Spain
8541,1990,Undergraduate,Couple,24683,1,0,08/03/2014,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,0,41,25,1,0,1,2,1,4,Low Risk,Meat,Medium,Adult,Has child,6,USA
10955,1964,Master,Alone,85620,0,0,07/01/2014,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,1,1600,51,0,0,2,3,5,10,High Risk,Meat,Light,Adult,No child,13,South Africa
4368,1980,Master,Couple,47850,1,0,03/12/2013,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,134,35,1,0,2,2,2,6,Low Risk,Meat,Light,Adult,Has child,7,Spain
9671,1968,Master,Couple,19514,1,1,26/01/2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,1,69,47,2,1,3,2,2,7,Low Risk,Gold,Heavy,Adult,Has child,6,India
2256,1973,Master,Couple,27159,1,1,29/03/2014,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,21,42,2,0,4,1,1,6,Low Risk,Drinks,Medium,Adult,Has child,4,Spain
4279,1963,Undergraduate,Alone,39548,1,1,31/03/2014,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,54,52,2,0,1,1,1,3,Low Risk,Gold,Medium,Adult,Has child,5,South Africa
5371,1989,Master,Alone,21474,1,0,08/04/2014,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,1,91,26,1,1,5,2,2,9,Low Risk,Gold,Medium,Adult,Has child,6,Spain
9240,1971,PHD,Alone,60504,0,1,07/02/2014,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,526,44,1,0,2,4,3,9,Low Risk,Drinks,Medium,Adult,Has child,16,South Africa
9460,1963,Master,Couple,22419,0,0,18/04/2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,162,52,0,0,2,2,2,6,Low Risk,Meat,Light,Adult,No child,7,Spain
9504,1949,Master,Couple,81698,0,0,06/11/2013,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,1,1008,66,0,0,5,5,4,14,Low Risk,Meat,Light,Senior,No child,24,Canada
8692,1952,Master,Couple,43462,1,1,12/09/2012,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,240,63,2,0,3,3,3,9,Low Risk,Meat,Heavy,Adult,Has child,10,Spain
448,1978,PHD,Alone,54880,1,0,01/03/2013,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,795,37,1,0,3,4,4,11,Low Risk,Drinks,Medium,Adult,Has child,19,Spain
8314,1982,Master,Couple,79908,0,0,05/04/2013,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,1772,33,0,1,4,4,5,13,Low Risk,Meat,Light,Adult,No child,18,Germany
8420,1970,Undergraduate,Couple,15315,0,0,03/08/2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,64,45,0,0,4,2,2,8,Low Risk,Gold,Medium,Adult,No child,6,USA
3174,1959,Master,Couple,87771,0,1,22/05/2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,1957,56,1,4,2,4,5,11,High Risk,Drinks,Light,Adult,Has child,19,Spain
7685,1978,Master,Couple,33039,1,0,09/09/2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,78,37,1,0,5,2,2,9,Low Risk,Drinks,Light,Adult,Has child,6,Spain
3179,1980,Master,Alone,81741,0,0,16/06/2013,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,1572,35,0,0,2,4,5,11,High Risk,Meat,Light,Adult,No child,19,Spain
9780,1971,Master,Couple,71499,0,1,25/06/2013,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,795,44,1,0,5,5,4,14,Low Risk,Drinks,Medium,Adult,Has child,24,South Africa
10681,1970,Undergraduate,Couple,62466,0,1,15/01/2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,889,45,1,0,5,5,4,14,Low Risk,Meat,Heavy,Adult,Has child,21,South Africa
10232,1963,PHD,Alone,48799,0,1,05/11/2013,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,331,52,1,0,5,3,3,11,Low Risk,Drinks,Medium,Adult,Has child,12,Germany
4184,1950,PHD,Couple,52157,0,1,07/06/2014,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,265,65,1,0,3,3,3,9,Low Risk,Drinks,Medium,Senior,Has child,10,Spain
9120,1962,Master,Alone,66565,0,1,05/12/2012,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,1065,53,1,0,1,3,4,8,Low Risk,Drinks,Heavy,Adult,Has child,15,Canada
891,1951,Master,Couple,29298,1,1,07/09/2013,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,11,64,2,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,3,Spain
10381,1979,Master,Alone,47691,0,1,05/07/2013,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,21,36,1,0,3,1,1,5,Low Risk,Drinks,Light,Adult,Has child,3,Spain
3525,1970,Master,Couple,38200,1,1,07/12/2012,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,17,45,2,0,5,1,1,7,Low Risk,Drinks,Light,Adult,Has child,3,Germany
6818,1974,Master,Couple,44989,0,1,12/09/2012,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,369,41,1,0,4,3,3,10,Low Risk,Meat,Heavy,Adult,Has child,11,Spain
3526,1968,PHD,Couple,38443,1,1,27/01/2014,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,38,47,2,0,3,1,1,5,Low Risk,Drinks,Medium,Adult,Has child,4,Spain
8181,1978,Undergraduate,Alone,38593,1,0,13/09/2013,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,177,37,1,0,3,2,2,7,Low Risk,Drinks,Medium,Adult,Has child,8,Canada
1029,1970,PHD,Couple,64413,0,1,01/08/2013,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,279,45,1,0,4,3,3,10,Low Risk,Drinks,Light,Adult,Has child,11,Spain
7369,1981,Master,Couple,36959,1,0,02/10/2013,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,62,34,1,0,3,1,2,6,Low Risk,Drinks,Medium,Adult,Has child,5,Germany
2574,1977,PHD,Couple,61996,0,1,31/01/2013,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,1230,38,1,3,4,4,5,13,Low Risk,Drinks,Medium,Adult,Has child,18,Australia
8159,1968,Master,Couple,51287,1,1,01/04/2014,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,182,47,2,0,5,2,2,9,Low Risk,Drinks,Medium,Adult,Has child,8,South Africa
1160,1970,Master,Couple,13260,1,1,23/08/2013,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,49,45,2,0,3,2,1,6,Low Risk,Meat,Heavy,Adult,Has child,6,India
10242,1966,PHD,Couple,47472,1,1,16/09/2013,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,75,49,2,0,4,2,2,8,Low Risk,Drinks,Medium,Adult,Has child,6,Canada
5253,1956,Master,Couple,54603,1,1,09/07/2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,227,59,2,0,1,3,3,7,Low Risk,Drinks,Heavy,Adult,Has child,10,Spain
5966,1974,PHD,Couple,45207,1,1,10/11/2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,215,41,2,1,2,3,3,8,Low Risk,Drinks,Heavy,Adult,Has child,10,Spain
5314,1951,Master,Couple,40689,0,1,18/03/2013,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,444,64,1,0,2,3,3,8,Low Risk,Drinks,Heavy,Adult,Has child,13,South Africa
5081,1967,Undergraduate,Couple,47821,1,1,20/10/2013,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,47,48,2,0,3,1,1,5,Low Risk,Meat,Light,Adult,Has child,4,Spain
5123,1951,Master,Couple,27450,0,0,15/04/2013,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,143,64,0,0,3,2,2,7,Low Risk,Gold,Light,Adult,No child,6,Canada
5756,1983,Master,Couple,39453,1,0,03/04/2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,55,32,1,0,2,1,1,4,Low Risk,Drinks,Medium,Adult,Has child,5,USA
8036,1971,Undergraduate,Couple,26850,1,1,18/04/2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,63,44,2,0,5,2,2,9,Low Risk,Drinks,Heavy,Adult,Has child,7,Spain
9058,1955,Master,Alone,79800,0,0,23/09/2012,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,1867,60,0,3,2,5,5,12,High Risk,Drinks,Light,Adult,No child,21,South Africa
